time [s], broadcast time [s], latitude [°], longitude [°], AMSL altitude [ft], GNSS altitude [ft], ground speed [kt], heading [°], vertical speed [ft/min], ECEF pos x [m], ECEF pos y [m], ECEF pos z [m], ECEF vel x [m], ECEF vel y [m], ECEF vel z [m], ENU pos x [m], ENU pos y [m], ENU pos z [m], ENU vel x [m], ENU vel y [m], ENU vel z [m], ENU ground speed est [m/s],  ENU vel_corr x [m], ENU vel_corr y [m], ENU vel_corr z [m], ECEF vel_corr x [m], ECEF vel_corr y [m], ECEF vel_corr z [m]
1719260525.420242, 1719260525.417687, 50.111137, 14.260398, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972348.512174, 1009615.469035, 4871032.793519, -3.653129, 10.980849, 0.698449, -962.467842, -73.620814, -17.072896, 11.542555, 1.087029, 0.001755, 11.593628, 51.729550, 4.871668, 0.001755, -16.375799, 49.211217, 3.12550
1719260525.991964, 1719260525.990649, 50.111121, 14.260477, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972348.450996, 1009621.220853, 4871031.658877, -0.106775, 10.038755, -1.980311, -956.878508, -75.391101, -17.072078, 9.755169, -3.089713, 0.001429, 10.232773, 49.533332, -15.688483, 0.001429, -0.545786, 50.972366, -10.05979
1719260526.549466, 1719260526.548378, 50.111121, 14.260569, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972346.815919, 1009627.654030, 4871031.658877, -2.931665, 11.534577, 0.000000, -950.240795, -75.392286, -17.071087, 11.901308, -0.002125, 0.001776, 11.901308, 51.958439, -0.009275, 0.001776, -12.802704, 50.356432, -0.00458
1719260526.963801, 1719260526.962621, 50.111110, 14.260644, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972346.470572, 1009633.045260, 4871030.828651, -0.833684, 13.014663, -2.004201, -944.930854, -76.687824, -17.070315, 12.818430, -3.127487, 0.001863, 13.194442, 50.477738, -12.315740, 0.001863, -3.286369, 51.249622, -7.89655
1719260527.452632, 1719260527.451677, 50.111110, 14.260699, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972345.489516, 1009636.905164, 4871030.828651, -2.006020, 7.892559, 0.000000, -940.948225, -76.688527, -17.069728, 8.143501, -0.001438, 0.001201, 8.143501, 51.958439, -0.009172, 0.001201, -12.803138, 50.356322, -0.00496
1719260527.907647, 1719260527.899827, 50.111103, 14.260778, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972344.665570, 1009642.499168, 4871030.344353, -1.838552, 12.482453, -1.080663, -935.323767, -77.444696, -17.068911, 12.550406, -1.687315, 0.001822, 12.663322, 51.495139, -6.923163, 0.001822, -7.547213, 51.215427, -4.43836
1719260529.013634, 1719260529.010925, 50.111092, 14.260922, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972343.064909, 1009652.761987, 4871029.527964, -1.440611, 9.236641, -0.734758, -924.983125, -78.719517, -17.067422, 9.306683, -1.147352, 0.001340, 9.377141, 51.568037, -6.357439, 0.001340, -7.986164, 51.178974, -4.07594
1719260529.468670, 1719260529.467873, 50.111087, 14.260996, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972342.182592, 1009657.980697, 4871029.168199, -1.930892, 11.420803, -0.787321, -919.707983, -79.281420, -17.066668, 11.544299, -1.229687, 0.001651, 11.609606, 51.666157, -5.503426, 0.001651, -8.645215, 51.112550, -3.52803
1719260530.044299, 1719260530.043490, 50.111075, 14.261070, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972341.837203, 1009663.371928, 4871028.337973, -0.600033, 9.366006, -1.442325, -914.398031, -80.576928, -17.065922, 9.224804, -2.250643, 0.001295, 9.495389, 50.477811, -12.315443, 0.001295, -3.286961, 51.249546, -7.89679
1719260530.621219, 1719260530.620433, 50.111069, 14.261139, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972341.137204, 1009668.276521, 4871027.895185, -1.213289, 8.501001, -0.767472, -909.472262, -81.268221, -17.065228, 8.537706, -1.198199, 0.001203, 8.621375, 51.454193, -7.221186, 0.001203, -7.315889, 51.232028, -4.62996
1719260531.600663, 1719260531.599918, 50.111063, 14.261256, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972339.529621, 1009676.482958, 4871027.507746, -1.641254, 8.378318, -0.395554, -901.122810, -81.873781, -17.064053, 8.524328, -0.618243, 0.001200, 8.546718, 51.822322, -3.758514, 0.001200, -9.981532, 50.933716, -2.40938
1719260531.971292, 1719260531.970630, 50.111052, 14.261312, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972339.511240, 1009680.587557, 4871026.677519, -0.049583, 11.072203, -2.239546, -897.140395, -83.169048, -17.063510, 10.742611, -3.493998, 0.001466, 11.296535, 49.410664, -16.070650, 0.001466, -0.231335, 50.925790, -10.30484
1719260532.492981, 1719260532.492214, 50.111046, 14.261374, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972338.891009, 1009685.043829, 4871026.262406, -1.189127, 8.543719, -0.795870, -892.668774, -83.817095, -17.062892, 8.573147, -1.242459, 0.001184, 8.662711, 51.421243, -7.452198, 0.001184, -7.135994, 51.243796, -4.77812
1719260533.010109, 1719260533.009214, 50.111046, 14.261447, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972337.617291, 1009690.054923, 4871026.262406, -2.463672, 9.692639, 0.000000, -887.498337, -83.817957, -17.062172, 10.000847, -0.001666, 0.001393, 10.000847, 51.958439, -0.008658, 0.001393, -12.803402, 50.356255, -0.00448
1719260533.414260, 1719260533.411870, 50.111034, 14.261483, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972337.927101, 1009692.801095, 4871025.446016, 0.769417, 6.820156, -2.027516, -884.913329, -85.091406, -17.061830, 6.419901, -3.162627, 0.000848, 7.156630, 46.609659, -22.961253, 0.000848, 5.582806, 49.514740, -14.72420
1719260533.991114, 1719260533.990328, 50.111034, 14.261555, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972336.653373, 1009697.812188, 4871025.446016, -2.201936, 8.662842, 0.000000, -879.742890, -85.092260, -17.061116, 8.938308, -0.001476, 0.001234, 8.938308, 51.958439, -0.008582, 0.001234, -12.803556, 50.356215, -0.00455
1719260534.437623, 1719260534.432304, 50.111023, 14.261609, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972336.644743, 1009701.811135, 4871024.629625, -0.019525, 9.047885, -1.847138, -875.865270, -86.365917, -17.060601, 8.773376, -2.881735, 0.001166, 9.234529, 49.363745, -16.214195, 0.001166, -0.113211, 50.907429, -10.39713
1719260534.922156, 1719260534.920981, 50.111023, 14.261663, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972335.689440, 1009705.569453, 4871024.629625, -1.954877, 7.690799, 0.000000, -871.987440, -86.366551, -17.060071, 7.935360, -0.001298, 0.001085, 7.935360, 51.958439, -0.008501, 0.001085, -12.803710, 50.356176, -0.00461
1719260535.508870, 1719260535.506519, 50.111012, 14.261736, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972335.362365, 1009710.821174, 4871023.813235, -0.558587, 8.969045, -1.394256, -866.817207, -87.640413, -17.059385, 8.829879, -2.175539, 0.001171, 9.093939, 50.449725, -12.429993, 0.001171, -3.194932, 51.243979, -7.97035
1719260535.929074, 1719260535.928334, 50.111012, 14.261790, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972334.407053, 1009714.579491, 4871023.813235, -2.264771, 8.909888, 0.000000, -862.939376, -87.641041, -17.058860, 9.193220, -0.001488, 0.001244, 9.193220, 51.958439, -0.008413, 0.001244, -12.803676, 50.356185, -0.00444
1719260536.401220, 1719260536.400411, 50.111005, 14.261850, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972333.877952, 1009718.878703, 4871023.356610, -1.120792, 9.107007, -0.967268, -858.642435, -88.353761, -17.058291, 9.102197, -1.509754, 0.001205, 9.226557, 51.258121, -8.502029, 0.001205, -6.315099, 51.284323, -5.45135
1719260536.931571, 1719260536.930471, 50.111000, 14.261916, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972333.124646, 1009723.589528, 4871022.996844, -1.421173, 8.887346, -0.678726, -853.891308, -88.915515, -17.057662, 8.963379, -1.059793, 0.001186, 9.025814, 51.599022, -6.100853, 0.001186, -8.184699, 51.160436, -3.91151
1719260537.490770, 1719260537.489988, 50.110993, 14.261980, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972332.551335, 1009728.129829, 4871022.526382, -1.024653, 8.114677, -0.840837, -849.349820, -89.649843, -17.057068, 8.116799, -1.312433, 0.001063, 8.222220, 51.292254, -8.293621, 0.001063, -6.478577, 51.277952, -5.31781
1719260538.391837, 1719260538.389732, 50.110982, 14.262091, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972331.551747, 1009736.094324, 4871021.696154, -1.110969, 8.851959, -0.922738, -841.384747, -90.945701, -17.056032, 8.852601, -1.440251, 0.001151, 8.968995, 51.284157, -8.343544, 0.001151, -6.439402, 51.279563, -5.34976
1719260538.941774, 1719260538.940958, 50.110970, 14.262165, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972331.206250, 1009741.485559, 4871020.865926, -0.626777, 9.780429, -1.506146, -836.074764, -92.241131, -17.055354, 9.633027, -2.350086, 0.001230, 9.915549, 50.477997, -12.314677, 0.001230, -3.287617, 51.249572, -7.89635
1719260539.530995, 1719260539.530194, 50.110966, 14.262242, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972330.232647, 1009746.861321, 4871020.547671, -1.652315, 9.123278, -0.540114, -830.624912, -92.738243, -17.054651, 9.249017, -0.843656, 0.001194, 9.287415, 51.743624, -4.719833, 0.001194, -9.247287, 51.039311, -3.02587
